timestamp_iso,gpu_util_percent,memory_used_MiB,memory_total_MiB
2026-08-25T03:09:14+08:00,9, 452, 32768
2026-08-25T03:09:24+08:00,9, 452, 32768
2026-08-25T03:09:34+08:00,10, 452, 32768
2026-08-25T03:09:44+08:00,9, 452, 32768
2026-08-25T03:09:54+08:00,9, 452, 32768
2026-08-25T03:10:04+08:00,8, 452, 32768
2026-08-25T03:10:14+08:00,8, 452, 32768
2026-08-25T03:10:24+08:00,8, 452, 32768
2026-08-25T03:10:34+08:00,8, 452, 32768
2026-08-25T03:10:44+08:00,9, 452, 32768
2026-08-25T03:10:54+08:00,9, 452, 32768
2026-08-25T03:11:05+08:00,8, 452, 32768
2026-08-25T03:11:15+08:00,7, 452, 32768
2026-08-25T03:11:25+08:00,8, 452, 32768
2026-08-25T03:11:35+08:00,7, 452, 32768
2026-08-25T03:11:45+08:00,8, 452, 32768
2026-08-25T03:11:55+08:00,9, 452, 32768
2026-08-25T03:12:05+08:00,8, 452, 32768
2026-08-25T03:12:15+08:00,8, 452, 32768
2026-08-25T03:12:25+08:00,8, 452, 32768
2026-08-25T03:12:35+08:00,8, 452, 32768
2026-08-25T03:12:45+08:00,8, 452, 32768
2026-08-25T03:12:55+08:00,9, 452, 32768
2026-08-25T03:13:05+08:00,9, 452, 32768
2026-08-25T03:13:15+08:00,8, 452, 32768
2026-08-25T03:13:25+08:00,8, 452, 32768
2026-08-25T03:13:35+08:00,9, 452, 32768
2026-08-25T03:13:45+08:00,6, 452, 32768
2026-08-25T03:13:55+08:00,9, 452, 32768
2026-08-25T03:14:05+08:00,9, 452, 32768
2026-08-25T03:14:15+08:00,8, 452, 32768
2026-08-25T03:14:25+08:00,8, 452, 32768
2026-08-25T03:14:35+08:00,9, 452, 32768
2026-08-25T03:14:45+08:00,8, 452, 32768
2026-08-25T03:14:55+08:00,8, 452, 32768
2026-08-25T03:15:05+08:00,9, 452, 32768
2026-08-25T03:15:15+08:00,9, 452, 32768
2026-08-25T03:15:25+08:00,8, 452, 32768
2026-08-25T03:15:35+08:00,8, 452, 32768
2026-08-25T03:15:45+08:00,9, 452, 32768
2026-08-25T03:15:55+08:00,8, 452, 32768
2026-08-25T03:16:05+08:00,8, 452, 32768
2026-08-25T03:16:15+08:00,9, 452, 32768
2026-08-25T03:16:25+08:00,9, 452, 32768
2026-08-25T03:16:35+08:00,9, 452, 32768
2026-08-25T03:16:45+08:00,9, 452, 32768
2026-08-25T03:16:56+08:00,9, 452, 32768
2026-08-25T03:17:06+08:00,8, 452, 32768
2026-08-25T03:17:16+08:00,8, 452, 32768
2026-08-25T03:17:26+08:00,7, 452, 32768
2026-08-25T03:17:36+08:00,8, 452, 32768
2026-08-25T03:17:46+08:00,9, 452, 32768
2026-08-25T03:17:56+08:00,9, 452, 32768
2026-08-25T03:18:06+08:00,8, 452, 32768
2026-08-25T03:18:16+08:00,8, 452, 32768
2026-08-25T03:18:26+08:00,9, 452, 32768
2026-08-25T03:18:36+08:00,8, 452, 32768
2026-08-25T03:18:46+08:00,9, 452, 32768
2026-08-25T03:18:56+08:00,8, 452, 32768
2026-08-25T03:19:06+08:00,9, 452, 32768
2026-08-25T03:19:16+08:00,7, 452, 32768
2026-08-25T03:19:26+08:00,8, 452, 32768
2026-08-25T03:19:36+08:00,7, 452, 32768
2026-08-25T03:19:46+08:00,8, 452, 32768
2026-08-25T03:19:56+08:00,8, 452, 32768
2026-08-25T03:20:06+08:00,9, 452, 32768
2026-08-25T03:20:16+08:00,7, 452, 32768
2026-08-25T03:20:26+08:00,9, 452, 32768
2026-08-25T03:20:36+08:00,8, 452, 32768
2026-08-25T03:20:46+08:00,8, 452, 32768
2026-08-25T03:20:56+08:00,8, 452, 32768
2026-08-25T03:21:06+08:00,7, 452, 32768
2026-08-25T03:21:16+08:00,8, 452, 32768
2026-08-25T03:21:26+08:00,8, 452, 32768
2026-08-25T03:21:36+08:00,8, 452, 32768
2026-08-25T03:21:46+08:00,9, 452, 32768
2026-08-25T03:21:56+08:00,8, 452, 32768
2026-08-25T03:22:06+08:00,8, 452, 32768
2026-08-25T03:22:17+08:00,7, 452, 32768
2026-08-25T03:22:27+08:00,9, 452, 32768
2026-08-25T03:22:37+08:00,8, 452, 32768
2026-08-25T03:22:47+08:00,7, 452, 32768
2026-08-25T03:22:57+08:00,9, 452, 32768
2026-08-25T03:23:07+08:00,8, 452, 32768
2026-08-25T03:23:17+08:00,9, 452, 32768
2026-08-25T03:23:27+08:00,7, 452, 32768
2026-08-25T03:23:37+08:00,8, 452, 32768
2026-08-25T03:23:47+08:00,9, 452, 32768
2026-08-25T03:23:57+08:00,6, 452, 32768
2026-08-25T03:24:07+08:00,9, 452, 32768
2026-08-25T03:24:17+08:00,8, 452, 32768
2026-08-25T03:24:27+08:00,8, 452, 32768
2026-08-25T03:24:37+08:00,8, 452, 32768
2026-08-25T03:24:47+08:00,8, 452, 32768
2026-08-25T03:24:57+08:00,7, 452, 32768
2026-08-25T03:25:07+08:00,9, 452, 32768
2026-08-25T03:25:17+08:00,8, 452, 32768
2026-08-25T03:25:27+08:00,8, 452, 32768
2026-08-25T03:25:37+08:00,8, 452, 32768
2026-08-25T03:25:47+08:00,7, 452, 32768
2026-08-25T03:25:57+08:00,8, 452, 32768
2026-08-25T03:26:07+08:00,8, 452, 32768
2026-08-25T03:26:17+08:00,8, 452, 32768
2026-08-25T03:26:27+08:00,9, 452, 32768
2026-08-25T03:26:37+08:00,9, 452, 32768
2026-08-25T03:26:47+08:00,8, 452, 32768
2026-08-25T03:26:57+08:00,9, 452, 32768
2026-08-25T03:27:07+08:00,7, 452, 32768
2026-08-25T03:27:17+08:00,7, 452, 32768
2026-08-25T03:27:27+08:00,9, 452, 32768
2026-08-25T03:27:37+08:00,9, 452, 32768
2026-08-25T03:27:47+08:00,9, 452, 32768
2026-08-25T03:27:58+08:00,9, 452, 32768
2026-08-25T03:28:08+08:00,9, 452, 32768
2026-08-25T03:28:18+08:00,9, 452, 32768
2026-08-25T03:28:28+08:00,9, 452, 32768
2026-08-25T03:28:38+08:00,8, 452, 32768
2026-08-25T03:28:48+08:00,8, 452, 32768
2026-08-25T03:28:58+08:00,9, 452, 32768
2026-08-25T03:29:08+08:00,8, 452, 32768
2026-08-25T03:29:18+08:00,7, 452, 32768
2026-08-25T03:29:28+08:00,7, 452, 32768
2026-08-25T03:29:38+08:00,8, 452, 32768
2026-08-25T03:29:48+08:00,8, 452, 32768
2026-08-25T03:29:58+08:00,7, 452, 32768
2026-08-25T03:30:08+08:00,7, 452, 32768
2026-08-25T03:30:18+08:00,8, 452, 32768
