t_GK,old_band1_rel_eV,old_band2_rel_eV,matched_band1_rel_eV,matched_band2_rel_eV
0.378,-6.354702383524235,5.031784817649573,-4.800533574308524,4.213161861882018
0.38,-6.340674770057491,5.059196693620998,-4.821200579272394,4.229036939865635
0.382,-6.326511802299202,5.0869574105277575,-4.843571121671826,4.2474109226022065
0.384,-6.312215667559456,5.115049961032435,-4.867578600377153,4.26825677632152
0.386,-6.297788834237122,5.14345650567494,-4.893151924085935,4.2915411555191305
0.388,-6.283234033409413,5.172158375205122,-4.920216245497277,4.3172249596520125
0.39,-6.2685542394006815,5.201136074247273,-4.948693564168509,4.345263764564319
0.392,-6.253752649477344,5.230369286411137,-4.9785031888921845,4.375608120296427
0.394,-6.2388326628188695,5.259836880961446,-5.009562056107906,4.408203712581337
0.396,-6.22379785891603,5.289516921154593,-5.041784906330986,4.442991390771015
0.398,-6.208651975548013,5.319386674346188,-5.075084325656193,4.4799070699779175
0.4,-6.1933988864891925,5.349422623967457,-5.109370663929237,4.518881519714935
0.402,-6.1780425790943285,5.379600483461566,-5.144551845055709,4.559840055154013
0.404,-6.162587131907599,5.409895212263162,-5.180533088057676,4.602702150219876
0.406,-6.1470366924372195,5.440281033895534,-5.2172165598408275,4.647380994042429
0.40800000000000003,-6.131395455231673,5.470731456250256,-5.254500982185832,4.693783013791522
0.41000000000000003,-6.1156676403879375,5.501219294103737,-5.292281216233011,4.741807387622011
0.41200000000000003,-6.099857472615009,5.531716693913973,-5.330447847728233,4.791345571400406
0.41400000000000003,-6.083969160968315,5.562195160929223,-5.368886795593621,4.8422808621238564
0.41600000000000004,-6.068006879362474,5.592625588628031,-5.407478965057242,4.894488019553847
0.418,-6.051974747960711,5.622978290497564,-5.446099964708898,4.947832965659785
0.42,-6.0358768155300675,5.6532230341442995,-5.484619904546697,5.00217257910324
0.422,-6.019717042841665,5.683329077718151,-5.5229032894456225,5.0573545992981686
0.424,-6.00349928718524,5.7132652086179165,-5.560809019626697,5.113217651665391
0.426,-5.987227288057027,5.742999784432942,-5.59819050673688,5.169591402668309
0.428,-5.9709046540695345,5.772500776062908,-5.634895911169306,5.226296850171666
0.43,-5.954534851121758,5.80173581294488,-5.670768503350444,5.283146751698434
0.432,-5.938121191857754,5.8306722303044625,-5.705647148974709,5.339946190350908
0.434,-5.921666826431722,5.859277118335839,-5.739366915644003,5.396493275575882
0.436,-5.905174734587859,5.887517373203986,-5.771759796117239,5.452579973640535
0.438,-5.888647719053631,5.915359749751534,-5.802655541429206,5.507993060679604
0.44,-5.872088400236243,5.942770915782347,-5.831882595516373,5.562515189494308
0.442,-5.855499212203239,5.9697175077844165,-5.859269121695031,5.615926059935003
0.444,-5.8388823999201565,5.996166187945857,-5.884644110366394,5.668003681674809
0.446,-5.822240017710528,6.022083702309795,-5.907838556657148,5.71852571746328
0.448,-5.805573928896515,6.0474369399067305,-5.928686696315327,5.767270894512105
0.45,-5.7888858065720425,6.072192992696832,-5.947027288039634,5.814020471477177
0.452,-5.7721771354546805,6.09631921614909,-5.962704930489448,5.8585597485277665
0.454,-5.755449214757221,6.119783290279878,-5.975571402465749,5.9006796081972475
0.456,-5.738703162015617,6.142553280969933,-5.98548701513146,5.940178075053006
0.458,-5.721939917806094,6.164597701376152,-5.992321965617202,5.976861882668471
0.46,-5.7051602512811295,6.185885573252733,-5.99595768189906,6.010548036893166
0.462,-5.688364766451502,6.206386487995659,-5.996288149404787,6.041065364963112
0.464,-5.671553909139765,6.22607066722424,-5.993221210374085,6.068256040543182
0.466,-5.654727974529199,6.244909022714635,-5.986679827535816,6.091977075315702
0.468,-5.637887115231709,6.262873215501716,-5.976603304145194,6.11210176819845
0.47000000000000003,-5.621031349797824,6.27993571396844,-5.962948452818986,6.1285211036644585
0.47200000000000003,-5.604160571592636,6.296069850744821,-5.945690705893013,6.141145090919987
0.47400000000000003,-5.587274557962112,6.311249878242884,-5.924825160177348,6.149904035851182
0.47600000000000003,-5.570372979615626,6.325451022658402,-5.9003675489765355,6.15474973764886
0.47800000000000004,-5.553455410152474,6.338649536275531,-5.872355134049104,6.155656601839388
0.48,-5.53652133566196,6.3508227479163315,-5.840847509775273,6.152622661060321
0.482,-5.519570164329392,6.361949111383514,-5.805927311159267,6.145670494297211
0.484,-5.5026012359828345,6.372008251751572,-5.767700816385144,6.134848034415105
0.486,-5.485613831518722,6.380981009368812,-5.726298433449249,6.120229252650823
0.488,-5.468607182147568,6.38884948144049,-5.681875058887457,6.101914707260153
0.49,-5.45158047840443,6.395597061071248,-5.634610294788522,6.080031941723051
0.492,-5.434532878872564,6.401208473653469,-5.584708508135303,6.054735715800793
0.494,-5.417463518572332,6.405669810496812,-5.532398714061109,6.026208050327876
0.496,-5.400371516971323,6.408968559602934,-5.477934261893206,5.994658063952625
0.498,-5.383255985575517,6.41109363349858,-5.42159229996009,5.960321577194737
0.5,-5.366116035065464,6.412035394049319,-5.363672992192067,5.923460456293677
0.502,-5.348950781945301,6.411785674185545,-5.304498456736044,5.884361666567331
0.504,-5.331759354676373,6.4103377964817945,-5.244411394398099,5.843336002650658
0.506,-5.314540899271546,6.4076865885397405,-5.183773373069067,5.800716461384721
0.508,-5.2972945843298325,6.403828395134861,-5.122962733820195,5.7568562227185645
0.51,-5.2800196054951885,6.398761087096078,-5.062372085604536,5.712126205297707
0.512,-5.262715189326923,6.392484066897176,-5.0024053590709245,5.666912167046801
0.514,-5.245380596573194,6.384998270948069,-4.943474396532642,5.621611327653643
0.516,-5.228015124842472,6.376306168583375,-4.885995065260023,5.576628500052848
0.518,-5.210618110671619,6.36641175775485,-4.830382895505754,5.5323717323118
0.52,-5.193188930992577,6.355320557443219,-4.7770482633303235,5.489247480044477
0.522,-5.175727004003137,6.343039596814032,-4.7263911613272525,5.44765535257479
0.524,-5.158231789450363,6.329577401150615,-4.678795627214951,5.407982503001492
0.526,-5.140702788338451,6.314943974606026,-4.634623929815706,5.370597761932318
0.528,-5.123139542075768,6.299150779824114,-4.594210642346881,5.335845645120533
0.53,-5.105541631078684,6.282210714487895,-4.557856761711863,5.30404039405817
0.532,-5.087908672852408,6.264138084861521,-4.525824056585604,5.275460232744946
0.534,-5.070240319571908,6.244948576399661,-4.498329843302465,5.2503420401196355
0.536,-5.052536255187971,6.2246592215055605,-4.475542393820217,5.228876642958953
0.538,-5.03479619208634,6.203288364526214,-4.457577171988594,5.2112049260536235
0.54,-5.017019867329477,6.180855624079994,-4.444494071814915,5.197414933981978
0.542,-4.99920703851286,6.157381852818538,-4.436295794778708,5.187540102204597
0.544,-4.981357479269383,6.132889094731053,-4.432927454622533,5.181558706619256
0.546,-4.9634709744573735,6.1074005401051865,-4.4342774411616555,5.179394563867128
0.548,-4.945547315068921,6.080940478264104,-4.44017951441408,5.180918954473817
0.55,-4.927586292896982,6.053534248204803,-4.4504160421732095,5.185953682758296
0.552,-4.909587695000867,6.025208187267634,-4.464722243186543,5.194275136509411
0.554,-4.891551298010488,5.995989577971429,-4.482791258541338,5.205619169888338
0.556,-4.873476862311182,5.9659065931530035,-4.504279848353973,5.2196866075283115
0.558,-4.855364126151207,5.934988239553518,-4.528814500320151,5.236149157275876
0.56,-4.837212799714837,5.903264299997496,-4.555997740322845,5.254655522666766
0.562,-4.8190225592041935,5.870765274313548,-4.585414450965046,5.274837521903249
0.5640000000000001,-4.800793040973336,5.837522319148113,-4.616638028560576,5.296316044766796
0.5660000000000001,-4.782523835757911,5.803567186825978,-4.649236239393039,5.318706709171626
0.5680000000000001,-4.764214483043715,5.7689321634128365,-4.682776668670171,5.341625111674004
0.5700000000000001,-4.745864465616912,5.733650006136535,-4.716831687758475,5.364691598396883
0.5720000000000001,-4.727473204338261,5.697753880324407,-4.75098289485111,5.387535512380746
0.5740000000000001,-4.709040053182722,5.661277296014488,-4.7848250098004375,5.409798898929314
0.5760000000000001,-4.690564294584891,5.624254044398287,-4.817969224721662,5.431139671369289
0.578,-4.672045135129582,5.586718134252177,-4.850046027996271,5.451234255637177
0.58,-4.653481701625085,5.548703728513379,-4.880707530743739,5.469779743514111
0.582,-4.634873037595416,5.510245081155125,-4.909629332224381,5.4864955916888825
0.584,-4.6162181002256055,5.471376474513306,-4.936511964663735,5.501124907818438
0.586,-4.59751575779205,5.432132157214658,-4.961081959361169,5.513435366085785
0.588,-4.578764787607806,5.39254628285341,-4.983092575342716,5.523219794108726
0.59,-4.559963874509841,5.352652849559944,-5.002324229841233,5.530296471028867
0.592,-4.5411116099126945,5.3124856406010865,-5.018584667038897,5.5345091737134435
0.594,-4.522206491449972,5.272078166147304,-5.0317088981872535,5.535727004631568
0.596,-4.503246923221891,5.23146360633723,-5.041558942730885,5.5338440314246125
0.598,-4.4842312166638045,5.190674755764837,-5.04802339661952,5.528778764694675
0.6,-4.465157592047048,5.149743969508817,-5.051016850746074,5.52047349723248
0.602,-4.446024180619712,5.108703110817786,-5.0504791794846,5.508893524885702
0.604,-4.426829027391343,5.067583500558566,-5.046374716669974,5.494026266579631
0.606,-4.407570094561306,5.026415868528027,-5.038691334076749,5.47588029866011
0.608,-4.38824526558678,4.985230306722026,-5.027439435512735,5.454484316728985
0.61,-4.3688523498820695,4.944056224647612,-5.012650878024405,5.429886036466753
0.612,-4.349389088136863,4.902922306757248,-4.994377830389423,5.402151043557916
0.614,-4.329853158236875,4.861856472075916,-4.9726915780144205,5.371361601721553
0.616,-4.31024218176596,4.820885836084214,-4.947681282531133,5.337615426969145
0.618,-4.2905537310651365,4.78003667491247,-4.919452703758842,5.301024435532836
0.62,-4.270785336819293,4.739334391892771,-4.888126891245379,5.261713472399205
0.622,-4.250934496138979,4.698803486507744,-4.853838852284004,5.219819027018193
0.624,-4.2309986811006235,4.658467525766712,-4.816736203103615,5.1754879425084335
0.626,-4.210975347704918,4.618349118031816,-4.776977809821223,5.1288761245257355
0.628,-4.190861945209904,4.578469889308763,-4.7347324257070245,5.080147255878725
0.63,-4.170655925792025,4.538850462008834,-4.690177331323517,5.029471522946183
0.632,-4.150354754485559,4.49951043618146,-4.643496984142641,4.9770243599547355
0.634,-4.129955919348509,4.460468373208841,-4.594881684301605,4.922985217197024
0.636,-4.109456941800511,4.421741781947317,-4.544526263210638,4.867536359291384
0.638,-4.088855387076911,4.383347107293073,-4.492628801759316,4.810861699588592
0.64,-4.068148874741383,4.345299721143418,-4.439389384863879,4.753145676802092
0.642,-4.047335089198682,4.307613915718625,-4.385008899040857,4.6945721798590245
0.644,-4.026411790148428,4.270302899203736,-4.329687879564372,4.635323526823909
0.646,-4.005376822920873,4.2333787936642375,-4.273625413550637,4.575579503518226
0.648,-3.9842281286355714,4.196852635184833,-4.217018104996318,4.515516467132004
0.65,-3.9629637541250586,4.160734376176091,-4.160059107364678,4.455306519683779
0.652,-3.941581861566628,4.125032889789708,-4.102937228750981,4.39511675561989
0.654,-3.9200807377670124,4.089755976379869,-4.045836113958339,4.33510858714437
0.656,-3.89845880304693,4.054910371945076,-3.988933506971102,4.275437150031092
0.658,-3.8767146196749804,4.020501758482396,-3.932400596325066,4.216250791689936
0.66,-3.8548468998033334,3.98653477618402,-3.876401444748317,4.1576906421450275
0.662,-3.8328545128609166,3.9530130374044123,-3.821092503197425,4.099890267349051
