smearing_degauss_Ry,fit_scope,signed_distance,DFPT_fit_frequency_cm-1
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001825,1283.427412557237
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0018,1283.4103654263158
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001775,1283.3933182953947
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00175,1283.3762711644738
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001725,1283.3592240335527
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0017,1283.3421769026315
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001675,1283.3251297717106
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00165,1283.3080826407895
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001625,1283.2910355098684
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0016,1283.2739883789475
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001575,1283.2569412480264
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00155,1283.2398941171052
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001525,1283.2228469861843
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0015,1283.2057998552632
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001475,1283.188752724342
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00145,1283.1717055934212
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001425,1283.1546584625
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0014,1283.137611331579
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001375,1283.120564200658
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00135,1283.1035170697369
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001325,1283.0864699388158
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0013,1283.0694228078949
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0012749999999999999,1283.0523756769737
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00125,1283.0353285460526
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001225,1283.0182814151317
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0012,1283.0012342842106
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001175,1282.9841871532894
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00115,1282.9671400223685
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001125,1282.9500928914474
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0011,1282.9330457605263
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001075,1282.9159986296054
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00105,1282.8989514986843
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0010249999999999999,1282.8819043677631
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001,1282.8648572368422
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0009750000000000002,1282.847810105921
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0009499999999999999,1282.830762975
0.0,local_KG_K_KM_abs_d_le_0.003,-0.000925,1282.813715844079
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0008999999999999998,1282.796668713158
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0008749999999999999,1282.7796215822368
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0008500000000000001,1282.762574451316
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0008249999999999998,1282.7455273203948
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0007999999999999999,1282.7284801894737
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0007750000000000001,1282.7114330585528
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0007499999999999998,1282.6943859276316
0.0,local_KG_K_KM_abs_d_le_0.003,-0.000725,1282.6773387967105
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0007000000000000001,1282.6602916657896
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0006749999999999998,1282.6432445348685
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00065,1282.6261974039473
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0006250000000000001,1282.6091502730264
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0005999999999999998,1282.5921031421053
0.0,local_KG_K_KM_abs_d_le_0.003,-0.000575,1282.5750560111842
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0005500000000000001,1282.5580088802633
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0005249999999999999,1282.5409617493422
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0005,1282.523914618421
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00047499999999999973,1282.5068674875001
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0004499999999999999,1282.489820356579
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00042500000000000003,1282.4727732256579
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00039999999999999975,1282.455726094737
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0003749999999999999,1282.4386789638158
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00035000000000000005,1282.4216318328947
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00032499999999999977,1282.4045847019738
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0002999999999999999,1282.3875375710527
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00027500000000000007,1282.3704904401316
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0002499999999999998,1282.3534433092107
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00022499999999999994,1282.3363961782895
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0002000000000000001,1282.3193490473684
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0001749999999999998,1282.3023019164475
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00014999999999999996,1282.2852547855264
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0001250000000000001,1282.2682076546052
0.0,local_KG_K_KM_abs_d_le_0.003,-9.999999999999983e-05,1282.2511605236843
0.0,local_KG_K_KM_abs_d_le_0.003,-7.499999999999998e-05,1282.2341133927632
0.0,local_KG_K_KM_abs_d_le_0.003,-5.000000000000013e-05,1282.217066261842
0.0,local_KG_K_KM_abs_d_le_0.003,-2.499999999999985e-05,1282.2000191309212
0.0,local_KG_K_KM_abs_d_le_0.003,0.0,1282.182972
0.0,local_KG_K_KM_abs_d_le_0.003,2.5000000000000282e-05,1282.200293069079
0.0,local_KG_K_KM_abs_d_le_0.003,5.000000000000013e-05,1282.217614138158
0.0,local_KG_K_KM_abs_d_le_0.003,7.499999999999998e-05,1282.234935207237
0.0,local_KG_K_KM_abs_d_le_0.003,0.00010000000000000026,1282.2522562763158
0.0,local_KG_K_KM_abs_d_le_0.003,0.0001250000000000001,1282.2695773453947
0.0,local_KG_K_KM_abs_d_le_0.003,0.00014999999999999996,1282.2868984144739
0.0,local_KG_K_KM_abs_d_le_0.003,0.00017500000000000024,1282.3042194835527
0.0,local_KG_K_KM_abs_d_le_0.003,0.0002000000000000001,1282.3215405526316
0.0,local_KG_K_KM_abs_d_le_0.003,0.00022499999999999994,1282.3388616217105
0.0,local_KG_K_KM_abs_d_le_0.003,0.0002500000000000002,1282.3561826907896
0.0,local_KG_K_KM_abs_d_le_0.003,0.00027500000000000007,1282.3735037598685
0.0,local_KG_K_KM_abs_d_le_0.003,0.0002999999999999999,1282.3908248289474
0.0,local_KG_K_KM_abs_d_le_0.003,0.0003250000000000002,1282.4081458980263
0.0,local_KG_K_KM_abs_d_le_0.003,0.00035000000000000005,1282.4254669671054
0.0,local_KG_K_KM_abs_d_le_0.003,0.0003749999999999999,1282.4427880361843
0.0,local_KG_K_KM_abs_d_le_0.003,0.0004000000000000002,1282.4601091052632
0.0,local_KG_K_KM_abs_d_le_0.003,0.00042500000000000003,1282.477430174342
0.0,local_KG_K_KM_abs_d_le_0.003,0.0004500000000000003,1282.4947512434212
0.0,local_KG_K_KM_abs_d_le_0.003,0.00047500000000000016,1282.5120723125
0.0,local_KG_K_KM_abs_d_le_0.003,0.0005,1282.529393381579
0.0,local_KG_K_KM_abs_d_le_0.003,0.0005250000000000003,1282.5467144506579
0.0,local_KG_K_KM_abs_d_le_0.003,0.0005500000000000001,1282.564035519737
0.0,local_KG_K_KM_abs_d_le_0.003,0.000575,1282.5813565888159
0.0,local_KG_K_KM_abs_d_le_0.003,0.0006000000000000003,1282.5986776578948
0.0,local_KG_K_KM_abs_d_le_0.003,0.0006250000000000001,1282.6159987269739
0.0,local_KG_K_KM_abs_d_le_0.003,0.00065,1282.6333197960528
0.0,local_KG_K_KM_abs_d_le_0.003,0.0006750000000000003,1282.6506408651317
0.0,local_KG_K_KM_abs_d_le_0.003,0.0007000000000000001,1282.6679619342106
0.0,local_KG_K_KM_abs_d_le_0.003,0.000725,1282.6852830032897
0.0,local_KG_K_KM_abs_d_le_0.003,0.0007500000000000002,1282.7026040723686
0.0,local_KG_K_KM_abs_d_le_0.003,0.0007750000000000001,1282.7199251414474
0.0,local_KG_K_KM_abs_d_le_0.003,0.0007999999999999999,1282.7372462105263
0.0,local_KG_K_KM_abs_d_le_0.003,0.0008250000000000002,1282.7545672796055
0.0,local_KG_K_KM_abs_d_le_0.003,0.0008500000000000001,1282.7718883486843
0.0,local_KG_K_KM_abs_d_le_0.003,0.0008749999999999999,1282.7892094177632
0.0,local_KG_K_KM_abs_d_le_0.003,0.0009000000000000002,1282.8065304868421
0.0,local_KG_K_KM_abs_d_le_0.003,0.0009250000000000005,1282.8238515559212
0.0,local_KG_K_KM_abs_d_le_0.003,0.0009500000000000003,1282.8411726250001
0.0,local_KG_K_KM_abs_d_le_0.003,0.0009750000000000002,1282.858493694079
0.0,local_KG_K_KM_abs_d_le_0.003,0.001,1282.875814763158
0.0,local_KG_K_KM_abs_d_le_0.003,0.0010249999999999999,1282.893135832237
0.0,local_KG_K_KM_abs_d_le_0.003,0.0010499999999999997,1282.910456901316
0.0,local_KG_K_KM_abs_d_le_0.003,0.0010750000000000004,1282.9277779703948
0.0,local_KG_K_KM_abs_d_le_0.003,0.0011000000000000003,1282.9450990394737
0.0,local_KG_K_KM_abs_d_le_0.003,0.0011250000000000001,1282.9624201085528
0.0,local_KG_K_KM_abs_d_le_0.003,0.00115,1282.9797411776317
0.0,local_KG_K_KM_abs_d_le_0.003,0.0011749999999999998,1282.9970622467106
0.0,local_KG_K_KM_abs_d_le_0.003,0.0012000000000000005,1283.0143833157897
0.0,local_KG_K_KM_abs_d_le_0.003,0.0012250000000000004,1283.0317043848686
0.0,local_KG_K_KM_abs_d_le_0.003,0.0012500000000000002,1283.0490254539475
0.0,local_KG_K_KM_abs_d_le_0.003,0.001275,1283.0663465230264
0.0,local_KG_K_KM_abs_d_le_0.003,0.0013,1283.0836675921055
0.0,local_KG_K_KM_abs_d_le_0.003,0.0013249999999999998,1283.1009886611844
0.0,local_KG_K_KM_abs_d_le_0.003,0.0013500000000000005,1283.1183097302633
0.0,local_KG_K_KM_abs_d_le_0.003,0.0013750000000000004,1283.1356307993422
0.0,local_KG_K_KM_abs_d_le_0.003,0.0014000000000000002,1283.1529518684213
0.0,local_KG_K_KM_abs_d_le_0.003,0.001425,1283.1702729375002
0.0,local_KG_K_KM_abs_d_le_0.003,0.00145,1283.187594006579
0.0,local_KG_K_KM_abs_d_le_0.003,0.0014749999999999997,1283.204915075658
0.0,local_KG_K_KM_abs_d_le_0.003,0.0015000000000000005,1283.222236144737
0.0,local_KG_K_KM_abs_d_le_0.003,0.0015250000000000003,1283.239557213816
0.0,local_KG_K_KM_abs_d_le_0.003,0.0015500000000000002,1283.2568782828948
0.0,local_KG_K_KM_abs_d_le_0.003,0.001575,1283.2741993519737
0.0,local_KG_K_KM_abs_d_le_0.003,0.0015999999999999999,1283.2915204210528
0.0,local_KG_K_KM_abs_d_le_0.003,0.0016250000000000006,1283.3088414901317
0.0,local_KG_K_KM_abs_d_le_0.003,0.0016500000000000004,1283.3261625592106
0.0,local_KG_K_KM_abs_d_le_0.003,0.0016750000000000003,1283.3434836282895
0.0,local_KG_K_KM_abs_d_le_0.003,0.0017000000000000001,1283.3608046973686
0.0,local_KG_K_KM_abs_d_le_0.003,0.001725,1283.3781257664475
0.0,local_KG_K_KM_abs_d_le_0.003,0.0017499999999999998,1283.3954468355264
0.0,local_KG_K_KM_abs_d_le_0.003,0.0017750000000000005,1283.4127679046055
0.0,local_KG_K_KM_abs_d_le_0.003,0.0018000000000000004,1283.4300889736844
0.0,local_KG_K_KM_abs_d_le_0.003,0.0018250000000000002,1283.4474100427633
0.0,local_KG_K_KM_abs_d_le_0.003,0.00185,1283.4647311118422
0.0,local_KG_K_KM_abs_d_le_0.003,0.001875,1283.4820521809213
0.0,local_KG_K_KM_abs_d_le_0.003,0.0018999999999999998,1283.4993732500002
0.0,local_KG_K_KM_abs_d_le_0.003,0.0019250000000000005,1283.516694319079
0.0,local_KG_K_KM_abs_d_le_0.003,0.0019500000000000003,1283.534015388158
0.0,local_KG_K_KM_abs_d_le_0.003,0.001975,1283.551336457237
0.0,local_KG_K_KM_abs_d_le_0.003,0.002,1283.568657526316
0.0,local_KG_K_KM_abs_d_le_0.003,0.002025,1283.5859785953949
0.0,local_KG_K_KM_abs_d_le_0.003,0.0020500000000000006,1283.6032996644738
0.0,local_KG_K_KM_abs_d_le_0.003,0.0020750000000000005,1283.6206207335529
0.0,local_KG_K_KM_abs_d_le_0.003,0.0021000000000000003,1283.6379418026318
0.0,local_KG_K_KM_abs_d_le_0.003,0.002125,1283.6552628717106
0.0,local_KG_K_KM_abs_d_le_0.003,0.00215,1283.6725839407895
0.0,local_KG_K_KM_abs_d_le_0.003,0.002175,1283.6899050098687
0.0,local_KG_K_KM_abs_d_le_0.003,0.0022000000000000006,1283.7072260789475
0.0,local_KG_K_KM_abs_d_le_0.003,0.0022250000000000004,1283.7245471480264
0.0,local_KG_K_KM_abs_d_le_0.003,0.0022500000000000003,1283.7418682171053
0.0,local_KG_K_KM_abs_d_le_0.003,0.002275,1283.7591892861844
0.0,local_KG_K_KM_abs_d_le_0.003,0.0023,1283.7765103552633
0.0,local_KG_K_KM_abs_d_le_0.003,0.002325,1283.7938314243422
0.0,local_KG_K_KM_abs_d_le_0.003,0.0023500000000000005,1283.8111524934213
0.0,local_KG_K_KM_abs_d_le_0.003,0.0023750000000000004,1283.8284735625002
0.0,local_KG_K_KM_abs_d_le_0.003,0.0024000000000000002,1283.845794631579
0.0,local_KG_K_KM_abs_d_le_0.003,0.002425,1283.863115700658
0.0,local_KG_K_KM_abs_d_le_0.003,0.00245,1283.8804367697371
0.0,local_KG_K_KM_abs_d_le_0.003,0.0024749999999999998,1283.897757838816
0.0,local_KG_K_KM_abs_d_le_0.003,0.0025000000000000005,1283.915078907895
0.0,local_KG_K_KM_abs_d_le_0.003,0.0025250000000000003,1283.9323999769738
0.0,local_KG_K_KM_abs_d_le_0.003,0.00255,1283.949721046053
0.0,local_KG_K_KM_abs_d_le_0.003,0.002575,1283.9670421151318
0.0,local_KG_K_KM_abs_d_le_0.003,0.0026,1283.9843631842107
0.0,local_KG_K_KM_abs_d_le_0.003,0.0026250000000000006,1284.0016842532896
0.0,local_KG_K_KM_abs_d_le_0.003,0.0026500000000000004,1284.0190053223687
0.0,local_KG_K_KM_abs_d_le_0.003,0.0026750000000000003,1284.0363263914476
0.0,local_KG_K_KM_abs_d_le_0.003,0.0027,1284.0536474605265
0.0,local_KG_K_KM_abs_d_le_0.003,0.002725,1284.0709685296054
0.0,local_KG_K_KM_abs_d_le_0.003,0.00275,1284.0882895986845
0.0,local_KG_K_KM_abs_d_le_0.003,0.0027750000000000006,1284.1056106677634
0.0,local_KG_K_KM_abs_d_le_0.003,0.0028000000000000004,1284.1229317368422
0.0,local_KG_K_KM_abs_d_le_0.003,0.0028250000000000003,1284.1402528059211
0.0,local_KG_K_KM_abs_d_le_0.003,0.00285,1284.1575738750003
0.0,local_KG_K_KM_abs_d_le_0.003,0.002875,1284.1748949440791
0.0,local_KG_K_KM_abs_d_le_0.003,0.0029,1284.192216013158
0.0,local_KG_K_KM_abs_d_le_0.003,0.0029250000000000005,1284.2095370822371
0.0,local_KG_K_KM_abs_d_le_0.003,0.0029500000000000004,1284.226858151316
0.0,local_KG_K_KM_abs_d_le_0.003,0.002975,1284.244179220395
0.0,local_KG_K_KM_abs_d_le_0.003,0.003,1284.2615002894738
