t_GK,old_band1_rel_eV,old_band2_rel_eV,matched_band1_rel_eV,matched_band2_rel_eV
0.458,-5.721939917806094,6.164597701376152,-5.322435440564092,7.040827615849576
0.46,-5.7051602512811295,6.185885573252733,-5.3069242356391575,7.011004513043657
0.462,-5.688364766451502,6.206386487995659,-5.291356507750498,6.981167882141146
0.464,-5.671553909139765,6.22607066722424,-5.275732309278416,6.951318404179546
0.466,-5.654727974529199,6.244909022714635,-5.260051693645753,6.921456754899121
0.468,-5.637887115231709,6.262873215501716,-5.244314715723889,6.891583605138377
0.47000000000000003,-5.621031349797824,6.27993571396844,-5.228521432238722,6.8616996212236865
0.47200000000000003,-5.604160571592636,6.296069850744821,-5.212671902175132,6.831805465350804
0.47400000000000003,-5.587274557962112,6.311249878242884,-5.196766187178487,6.801901795956503
0.47600000000000003,-5.570372979615626,6.325451022658402,-5.180804351951589,6.771989268078092
0.47800000000000004,-5.553455410152474,6.338649536275531,-5.1647864646457675,6.742068533699256
0.48,-5.53652133566196,6.3508227479163315,-5.148712597244615,6.712140242080329
0.482,-5.519570164329392,6.361949111383514,-5.132582825939027,6.682205040071344
0.484,-5.5026012359828345,6.372008251751572,-5.116397231492179,6.652263572406443
0.486,-5.485613831518722,6.380981009368812,-5.100155899593234,6.622316481978139
0.488,-5.468607182147568,6.38884948144049,-5.083858921198451,6.592364410090243
0.49,-5.45158047840443,6.395597061071248,-5.067506392858622,6.562407996688256
0.492,-5.434532878872564,6.401208473653469,-5.051098417031669,6.532447880566323
0.494,-5.417463518572332,6.405669810496812,-5.034635102379355,6.502484699549801
0.496,-5.400371516971323,6.408968559602934,-5.018116564047174,6.472519090652791
0.498,-5.383255985575517,6.41109363349858,-5.001542923926462,6.4425516902101405
0.5,-5.366116035065464,6.412035394049319,-4.984914310897971,6.412583133983431
0.502,-5.348950781945301,6.411785674185545,-4.968230861056058,6.382614057240751
0.504,-5.331759354676373,6.4103377964817945,-4.951492717912904,6.352645094810188
0.506,-5.314540899271546,6.4076865885397405,-4.934700032582129,6.322676881107092
0.508,-5.2972945843298325,6.403828395134861,-4.91785296394127,6.29271005013526
0.51,-5.2800196054951885,6.398761087096078,-4.900951678772757,6.262745235462555
0.512,-5.262715189326923,6.392484066897176,-4.883996351882939,6.2327830701712665
0.514,-5.245380596573194,6.384998270948069,-4.866987166199036,6.202824186784024
0.516,-5.228015124842472,6.376306168583375,-4.849924312843716,6.172869217165951
0.518,-5.210618110671619,6.36641175775485,-4.832807991187244,6.142918792403974
0.52,-5.193188930992577,6.355320557443219,-4.8156384088772475,6.112973542664332
0.522,-5.175727004003137,6.343039596814032,-4.7984157818460575,6.083034097029403
0.524,-5.158231789450363,6.329577401150615,-4.7811403342958725,6.053101083315099
0.526,-5.140702788338451,6.314943974606026,-4.763812298661906,6.023175127870133
0.528,-5.123139542075768,6.299150779824114,-4.746431915553925,5.993256855358719
0.53,-5.105541631078684,6.282210714487895,-4.728999433676383,5.963346888527942
0.532,-5.087908672852408,6.264138084861521,-4.711515109727794,5.933445847961729
0.534,-5.070240319571908,6.244948576399661,-4.693979208279758,5.903554351822697
0.536,-5.052536255187971,6.2246592215055605,-4.67639200163623,5.873673015583861
0.538,-5.03479619208634,6.203288364526214,-4.658753769673763,5.843802451751725
0.54,-5.017019867329477,6.180855624079994,-4.6410647996633525,5.8139432695826
0.542,-4.99920703851286,6.157381852818538,-4.623325386074687,5.784096074793893
0.544,-4.981357479269383,6.132889094731053,-4.6055358303636975,5.754261469272156
0.546,-4.9634709744573735,6.1074005401051865,-4.587696440744148,5.72444005077967
0.548,-4.945547315068921,6.080940478264104,-4.569807531944341,5.694632412661286
0.55,-4.927586292896982,6.053534248204803,-4.551869424949811,5.664839143553349
0.552,-4.909587695000867,6.025208187267634,-4.533882446732994,5.635060827096305
0.554,-4.891551298010488,5.995989577971429,-4.515846929971079,5.605298041652775
0.556,-4.873476862311182,5.9659065931530035,-4.497763212752889,5.575551360032621
0.558,-4.855364126151207,5.934988239553518,-4.479631638276059,5.545821349226575
0.56,-4.837212799714837,5.903264299997496,-4.461452554535563,5.516108570149973
0.562,-4.8190225592041935,5.870765274313548,-4.443226314004782,5.486413577398006
0.5640000000000001,-4.800793040973336,5.837522319148113,-4.424953273310225,5.45673691901372
0.5660000000000001,-4.782523835757911,5.803567186825978,-4.406633792901077,5.427079136270161
0.5680000000000001,-4.764214483043715,5.7689321634128365,-4.388268236714782,5.397440763467699
0.5700000000000001,-4.745864465616912,5.733650006136535,-4.369856971839875,5.367822327747709
0.5720000000000001,-4.727473204338261,5.697753880324407,-4.351400368177084,5.338224348923404
0.5740000000000001,-4.709040053182722,5.661277296014488,-4.332898798100092,5.308647339328804
0.5760000000000001,-4.690564294584891,5.624254044398287,-4.31435263611695,5.279091803686513
0.578,-4.672045135129582,5.586718134252177,-4.295762258533407,5.249558238994981
0.58,-4.653481701625085,5.548703728513379,-4.277128043119228,5.220047134435632
0.582,-4.634873037595416,5.510245081155125,-4.258450368778624,5.190558971300457
0.584,-4.6162181002256055,5.471376474513306,-4.239729615225929,5.161094222940097
0.586,-4.59751575779205,5.432132157214658,-4.220966162667595,5.131653354732916
0.588,-4.578764787607806,5.39254628285341,-4.202160391491434,5.102236824074699
0.59,-4.559963874509841,5.352652849559944,-4.183312681964273,5.072845080389304
0.592,-4.5411116099126945,5.3124856406010865,-4.1644234139389225,5.043478565159875
0.594,-4.522206491449972,5.272078166147304,-4.145492966571285,5.014137711980341
0.596,-4.503246923221891,5.23146360633723,-4.126521718048761,4.984822946626965
0.598,-4.4842312166638045,5.190674755764837,-4.107510045330463,4.955534687149292
0.6,-4.465157592047048,5.149743969508817,-4.088458323900377,4.9262733439800765
0.602,-4.446024180619712,5.108703110817786,-4.069366927533928,4.8970393200633175
