distance,pooled_top_cm-1,seed0_top_cm-1,seed1_top_cm-1,seed2_top_cm-1,leave_seed0_out_top_cm-1,leave_seed1_out_top_cm-1,leave_seed2_out_top_cm-1
0.1983174698129557,1566.1108302013554,1554.0270194538568,1572.6977733153674,1572.2354154800846,1572.203281362364,1563.4555150131428,1562.7886221923395
0.19949094596569508,1565.582335038122,1553.184945521555,1572.2435506655488,1571.9257471528651,1571.823987309939,1562.8966979388365,1562.1345999524367
0.20066442211843447,1565.0629806794777,1552.3586697468372,1571.7964485784,1571.6208706732948,1571.4505880691834,1562.3478499231207,1561.4922445136951
0.20183789827117385,1564.553529149787,1551.5492820308352,1571.3571887203857,1571.3212925753965,1571.0836956810829,1561.8097491681808,1560.862461010622
0.20301137442391323,1564.0547258008414,1550.757849950159,1570.9264772514666,1571.0275070602488,1570.723908267988,1561.2831567293267,1560.24613555966
0.20418485057665262,1563.567298467345,1549.9854174349944,1570.5050040035012,1570.7399955369606,1570.3718093971277,1560.7688156619508,1559.6441341965449
0.205358326729392,1563.0919566353652,1549.2330034632614,1570.0934416705536,1570.4592261728853,1570.0279674550316,1560.2674501818624,1559.057301827891
0.20653180288213138,1562.6293906252276,1548.5016007733896,1569.6924450125832,1570.1856534537158,1569.6929350338978,1559.7797648404758,1558.4864611989763
0.20770527903487077,1562.180270790287,1547.792174598222,1569.3026500739725,1569.919717754096,1569.3672483309047,1559.3064437162793,1557.932411879667
0.20887875518761015,1561.7452467330545,1547.1056614226422,1568.924673418366,1569.661844919369,1569.051426561499,1558.8481496240524,1557.395929270489
0.21005223134034953,1561.3249465400936,1546.4429677674568,1568.5591113812723,1569.4124458590766,1568.745971387654,1558.4055233432564,1556.8777636307798
0.21122570749308892,1560.919976037148,1545.8049690021148,1568.2065393418707,1569.1719161528063,1568.4513663620862,1557.979182867017,1556.3786391309018
0.2123991836458283,1560.530918065876,1545.1925081887794,1567.8675110154636,1568.9406356689874,1568.1680763894071,1557.5697226731204,1555.8992529304512
0.21357265979856768,1560.1583317836144,1544.6063949603003,1567.542557767976,1568.7189681971938,1567.8965472051605,1557.1777130183777,1555.4402742843788
0.21474613595130707,1559.8027519875143,1544.0474044345513,1567.2321879538922,1568.5072610945256,1567.6372048736828,1556.8036992577343,1555.00234367892
0.21591961210404645,1559.4646884643848,1543.516276167587,1566.9368862789784,1568.3058449466046,1567.3904553056902,1556.448201189431,1554.5860719991797
0.21709308825678583,1559.1446253675458,1543.0137131480164,1566.657113189122,1568.1150332437057,1567.1566837964765,1556.1117124275074,1554.1920397301903
